Iteration,GradientNorm
2000,47.4226
2001,47.3983
2002,47.3741
2003,47.35
2004,47.3258
2005,47.3017
2006,47.2777
2007,47.2536
2008,47.2296
2009,47.2056
2010,47.1816
2011,47.1577
2012,47.1338
2013,47.1099
2014,47.086
2015,47.0622
2016,47.0384
2017,47.0146
2018,46.9909
2019,46.9672
2020,46.9435
2021,46.9198
2022,46.8962
2023,46.8726
2024,46.849
2025,46.8255
2026,46.8019
2027,46.7784
2028,46.755
2029,46.7315
2030,46.7081
2031,46.6847
2032,46.6614
2033,46.638
2034,46.6147
2035,46.5915
2036,46.5682
2037,46.545
2038,46.5218
2039,46.4986
2040,46.4755
2041,46.4524
2042,46.4293
2043,46.4062
2044,46.3832
2045,46.3602
2046,46.3372
2047,46.3142
2048,46.2913
2049,46.2684
2050,46.2455
2051,46.2227
2052,46.1998
2053,46.177
2054,46.1543
2055,46.1315
2056,46.1088
2057,46.0861
2058,46.0634
2059,46.0408
2060,46.0182
2061,45.9956
2062,45.973
2063,45.9505
2064,45.928
2065,45.9055
2066,45.883
2067,45.8606
2068,45.8382
2069,45.8158
2070,45.7935
2071,45.7711
2072,45.7488
2073,45.7265
2074,45.7043
2075,45.6821
2076,45.6599
2077,45.6377
2078,45.6155
2079,45.5934
2080,45.5713
2081,45.5492
2082,45.5272
2083,45.5051
2084,45.4831
2085,45.4611
2086,45.4392
2087,45.4173
2088,45.3954
2089,45.3735
2090,45.3516
2091,45.3298
2092,45.308
2093,45.2862
2094,45.2645
2095,45.2427
2096,45.221
2097,45.1993
2098,45.1777
2099,45.156
2100,45.1344
2101,45.1128
2102,45.0913
2103,45.0698
2104,45.0482
2105,45.0268
2106,45.0053
2107,44.9839
2108,44.9624
2109,44.941
2110,44.9197
2111,44.8983
2112,44.877
2113,44.8557
2114,44.8345
2115,44.8132
2116,44.792
2117,44.7708
2118,44.7496
2119,44.7285
2120,44.7073
2121,44.6862
2122,44.6651
2123,44.6441
2124,44.623
2125,44.602
2126,44.581
2127,44.5601
2128,44.5391
2129,44.5182
2130,44.4973
2131,44.4765
2132,44.4556
2133,44.4348
2134,44.414
2135,44.3932
2136,44.3724
2137,44.3517
2138,44.331
2139,44.3103
2140,44.2897
2141,44.269
2142,44.2484
2143,44.2278
2144,44.2072
2145,44.1867
2146,44.1661
2147,44.1456
2148,44.1252
2149,44.1047
2150,44.0843
2151,44.0639
2152,44.0435
2153,44.0231
2154,44.0027
2155,43.9824
2156,43.9621
2157,43.9418
2158,43.9216
2159,43.9013
2160,43.8811
2161,43.8609
2162,43.8408
2163,43.8206
2164,43.8005
2165,43.7804
2166,43.7603
2167,43.7403
2168,43.7202
2169,43.7002
2170,43.6802
2171,43.6602
2172,43.6403
2173,43.6204
2174,43.6005
2175,43.5806
2176,43.5607
2177,43.5409
2178,43.521
2179,43.5012
2180,43.4815
2181,43.4617
2182,43.442
2183,43.4223
2184,43.4026
2185,43.3829
2186,43.3633
2187,43.3436
2188,43.324
2189,43.3044
2190,43.2849
2191,43.2653
2192,43.2458
2193,43.2263
2194,43.2068
2195,43.1874
2196,43.1679
2197,43.1485
2198,43.1291
2199,43.1098
2200,43.0904
2201,43.0711
2202,43.0518
2203,43.0325
2204,43.0132
2205,42.994
2206,42.9747
2207,42.9555
2208,42.9363
2209,42.9172
2210,42.898
2211,42.8789
2212,42.8598
2213,42.8407
2214,42.8216
2215,42.8026
2216,42.7836
2217,42.7646
2218,42.7456
2219,42.7266
2220,42.7077
2221,42.6888
2222,42.6699
2223,42.651
2224,42.6321
2225,42.6133
2226,42.5945
2227,42.5757
2228,42.5569
2229,42.5381
2230,42.5194
2231,42.5006
2232,42.4819
2233,42.4633
2234,42.4446
2235,42.426
2236,42.4073
2237,42.3887
2238,42.3701
2239,42.3516
2240,42.333
2241,42.3145
2242,42.296
2243,42.2775
2244,42.2591
2245,42.2406
2246,42.2222
2247,42.2038
2248,42.1854
2249,42.167
2250,42.1487
2251,42.1303
2252,42.112
2253,42.0937
2254,42.0755
2255,42.0572
2256,42.039
2257,42.0208
2258,42.0026
2259,41.9844
2260,41.9662
2261,41.9481
2262,41.93
2263,41.9119
2264,41.8938
2265,41.8757
2266,41.8577
2267,41.8397
2268,41.8217
2269,41.8037
2270,41.7857
2271,41.7677
2272,41.7498
2273,41.7319
2274,41.714
2275,41.6961
2276,41.6783
2277,41.6604
2278,41.6426
2279,41.6248
2280,41.607
2281,41.5893
2282,41.5715
2283,41.5538
2284,41.5361
2285,41.5184
2286,41.5007
2287,41.4831
2288,41.4654
2289,41.4478
2290,41.4302
2291,41.4126
2292,41.3951
2293,41.3775
2294,41.36
2295,41.3425
2296,41.325
2297,41.3075
2298,41.2901
2299,41.2726
2300,41.2552
2301,41.2378
2302,41.2204
2303,41.2031
2304,41.1857
2305,41.1684
2306,41.1511
2307,41.1338
2308,41.1165
2309,41.0992
2310,41.082
2311,41.0648
2312,41.0476
2313,41.0304
2314,41.0132
2315,40.996
2316,40.9789
2317,40.9618
2318,40.9447
2319,40.9276
2320,40.9105
2321,40.8935
2322,40.8765
2323,40.8594
2324,40.8424
2325,40.8255
2326,40.8085
2327,40.7916
2328,40.7746
2329,40.7577
2330,40.7408
2331,40.7239
2332,40.7071
2333,40.6902
2334,40.6734
2335,40.6566
2336,40.6398
2337,40.623
2338,40.6063
2339,40.5895
2340,40.5728
2341,40.5561
2342,40.5394
2343,40.5227
2344,40.5061
2345,40.4894
2346,40.4728
2347,40.4562
2348,40.4396
2349,40.423
2350,40.4065
2351,40.3899
2352,40.3734
2353,40.3569
2354,40.3404
2355,40.324
2356,40.3075
2357,40.2911
2358,40.2746
2359,40.2582
2360,40.2418
2361,40.2254
2362,40.2091
2363,40.1927
2364,40.1764
2365,40.1601
2366,40.1438
2367,40.1275
2368,40.1113
2369,40.095
2370,40.0788
2371,40.0626
2372,40.0464
2373,40.0302
2374,40.014
2375,39.9979
2376,39.9818
2377,39.9656
2378,39.9495
2379,39.9335
2380,39.9174
2381,39.9013
2382,39.8853
2383,39.8693
2384,39.8533
2385,39.8373
2386,39.8213
2387,39.8053
2388,39.7894
2389,39.7735
2390,39.7576
2391,39.7417
2392,39.7258
2393,39.7099
2394,39.6941
2395,39.6782
2396,39.6624
2397,39.6466
2398,39.6308
2399,39.6151
2400,39.5993
2401,39.5836
2402,39.5678
2403,39.5521
2404,39.5364
2405,39.5207
2406,39.5051
2407,39.4894
2408,39.4738
2409,39.4582
2410,39.4426
2411,39.427
2412,39.4114
2413,39.3959
2414,39.3803
2415,39.3648
2416,39.3493
2417,39.3338
2418,39.3183
2419,39.3028
2420,39.2874
2421,39.2719
2422,39.2565
2423,39.2411
2424,39.2257
2425,39.2103
2426,39.195
2427,39.1796
2428,39.1643
2429,39.149
2430,39.1337
2431,39.1184
2432,39.1031
2433,39.0879
2434,39.0726
2435,39.0574
2436,39.0422
2437,39.027
2438,39.0118
2439,38.9966
2440,38.9815
2441,38.9663
2442,38.9512
2443,38.9361
2444,38.921
2445,38.9059
2446,38.8908
2447,38.8758
2448,38.8607
2449,38.8457
2450,38.8307
2451,38.8157
2452,38.8007
2453,38.7857
2454,38.7708
2455,38.7558
2456,38.7409
2457,38.726
2458,38.7111
2459,38.6962
2460,38.6814
2461,38.6665
2462,38.6517
2463,38.6368
2464,38.622
2465,38.6072
2466,38.5924
2467,38.5777
2468,38.5629
2469,38.5482
2470,38.5334
2471,38.5187
2472,38.504
2473,38.4893
2474,38.4747
2475,38.46
2476,38.4454
2477,38.4307
2478,38.4161
2479,38.4015
2480,38.3869
2481,38.3723
2482,38.3578
2483,38.3432
2484,38.3287
2485,38.3142
2486,38.2997
2487,38.2852
2488,38.2707
2489,38.2562
2490,38.2418
2491,38.2273
2492,38.2129
2493,38.1985
2494,38.1841
2495,38.1697
2496,38.1553
2497,38.141
2498,38.1266
2499,38.1123
2500,38.098
2501,38.0837
2502,38.0694
2503,38.0551
2504,38.0408
2505,38.0266
2506,38.0123
2507,37.9981
2508,37.9839
2509,37.9697
2510,37.9555
2511,37.9413
2512,37.9272
2513,37.913
2514,37.8989
2515,37.8848
2516,37.8707
2517,37.8566
2518,37.8425
2519,37.8284
2520,37.8144
2521,37.8003
2522,37.7863
2523,37.7723
2524,37.7583
2525,37.7443
2526,37.7303
2527,37.7163
2528,37.7024
2529,37.6884
2530,37.6745
2531,37.6606
2532,37.6467
2533,37.6328
2534,37.6189
2535,37.6051
2536,37.5912
2537,37.5774
2538,37.5636
2539,37.5498
2540,37.536
2541,37.5222
2542,37.5084
2543,37.4946
2544,37.4809
2545,37.4671
2546,37.4534
2547,37.4397
2548,37.426
2549,37.4123
2550,37.3987
2551,37.385
2552,37.3713
2553,37.3577
2554,37.3441
2555,37.3305
2556,37.3169
2557,37.3033
2558,37.2897
2559,37.2761
2560,37.2626
2561,37.2491
2562,37.2355
2563,37.222
2564,37.2085
2565,37.195
2566,37.1815
2567,37.1681
2568,37.1546
2569,37.1412
2570,37.1278
2571,37.1143
2572,37.1009
2573,37.0875
2574,37.0742
2575,37.0608
2576,37.0474
2577,37.0341
2578,37.0208
2579,37.0074
2580,36.9941
2581,36.9808
2582,36.9676
2583,36.9543
2584,36.941
2585,36.9278
2586,36.9145
2587,36.9013
2588,36.8881
2589,36.8749
2590,36.8617
2591,36.8485
2592,36.8354
2593,36.8222
2594,36.8091
2595,36.7959
2596,36.7828
2597,36.7697
2598,36.7566
2599,36.7435
2600,36.7305
2601,36.7174
2602,36.7044
2603,36.6913
2604,36.6783
2605,36.6653
2606,36.6523
2607,36.6393
2608,36.6263
2609,36.6133
2610,36.6004
2611,36.5874
2612,36.5745
2613,36.5616
2614,36.5487
2615,36.5358
2616,36.5229
2617,36.51
2618,36.4971
2619,36.4843
2620,36.4714
2621,36.4586
2622,36.4458
2623,36.433
2624,36.4202
2625,36.4074
2626,36.3946
2627,36.3819
2628,36.3691
2629,36.3564
2630,36.3436
2631,36.3309
2632,36.3182
2633,36.3055
2634,36.2928
2635,36.2801
2636,36.2675
2637,36.2548
2638,36.2422
2639,36.2296
2640,36.2169
2641,36.2043
2642,36.1917
2643,36.1791
2644,36.1666
2645,36.154
2646,36.1414
2647,36.1289
2648,36.1164
2649,36.1038
2650,36.0913
2651,36.0788
2652,36.0663
2653,36.0539
2654,36.0414
2655,36.0289
2656,36.0165
2657,36.0041
2658,35.9916
2659,35.9792
2660,35.9668
2661,35.9544
2662,35.942
2663,35.9297
2664,35.9173
2665,35.905
2666,35.8926
2667,35.8803
2668,35.868
2669,35.8557
2670,35.8434
2671,35.8311
2672,35.8188
2673,35.8066
2674,35.7943
2675,35.7821
2676,35.7698
2677,35.7576
2678,35.7454
2679,35.7332
2680,35.721
2681,35.7088
2682,35.6966
2683,35.6845
2684,35.6723
2685,35.6602
2686,35.6481
2687,35.6359
2688,35.6238
2689,35.6117
2690,35.5997
2691,35.5876
2692,35.5755
2693,35.5634
2694,35.5514
2695,35.5394
2696,35.5273
2697,35.5153
2698,35.5033
2699,35.4913
2700,35.4793
2701,35.4674
2702,35.4554
2703,35.4434
2704,35.4315
2705,35.4196
2706,35.4076
2707,35.3957
2708,35.3838
2709,35.3719
2710,35.36
2711,35.3482
2712,35.3363
2713,35.3244
2714,35.3126
2715,35.3008
2716,35.2889
2717,35.2771
2718,35.2653
2719,35.2535
2720,35.2417
2721,35.23
2722,35.2182
2723,35.2064
2724,35.1947
2725,35.183
2726,35.1712
2727,35.1595
2728,35.1478
2729,35.1361
2730,35.1244
2731,35.1127
2732,35.1011
2733,35.0894
2734,35.0778
2735,35.0661
2736,35.0545
2737,35.0429
2738,35.0313
2739,35.0197
2740,35.0081
2741,34.9965
2742,34.9849
2743,34.9734
2744,34.9618
2745,34.9503
2746,34.9388
2747,34.9272
2748,34.9157
2749,34.9042
2750,34.8927
2751,34.8812
2752,34.8698
2753,34.8583
2754,34.8468
2755,34.8354
2756,34.824
2757,34.8125
2758,34.8011
2759,34.7897
2760,34.7783
2761,34.7669
2762,34.7555
2763,34.7442
2764,34.7328
2765,34.7214
2766,34.7101
2767,34.6988
2768,34.6874
2769,34.6761
2770,34.6648
2771,34.6535
2772,34.6422
2773,34.6309
2774,34.6197
2775,34.6084
2776,34.5972
2777,34.5859
2778,34.5747
2779,34.5635
2780,34.5523
2781,34.541
2782,34.5299
2783,34.5187
2784,34.5075
2785,34.4963
2786,34.4852
2787,34.474
2788,34.4629
2789,34.4517
2790,34.4406
2791,34.4295
2792,34.4184
2793,34.4073
2794,34.3962
2795,34.3851
2796,34.3741
2797,34.363
2798,34.3519
2799,34.3409
2800,34.3299
2801,34.3188
2802,34.3078
2803,34.2968
2804,34.2858
2805,34.2748
2806,34.2638
2807,34.2529
2808,34.2419
2809,34.231
2810,34.22
2811,34.2091
2812,34.1981
2813,34.1872
2814,34.1763
2815,34.1654
2816,34.1545
2817,34.1436
2818,34.1328
2819,34.1219
2820,34.111
2821,34.1002
2822,34.0893
2823,34.0785
2824,34.0677
2825,34.0569
2826,34.0461
2827,34.0353
2828,34.0245
2829,34.0137
2830,34.0029
2831,33.9922
2832,33.9814
2833,33.9707
2834,33.9599
2835,33.9492
2836,33.9385
2837,33.9278
2838,33.9171
2839,33.9064
2840,33.8957
2841,33.885
2842,33.8743
2843,33.8637
2844,33.853
2845,33.8424
2846,33.8317
2847,33.8211
2848,33.8105
2849,33.7999
2850,33.7893
2851,33.7787
2852,33.7681
2853,33.7575
2854,33.747
2855,33.7364
2856,33.7258
2857,33.7153
2858,33.7048
2859,33.6942
2860,33.6837
2861,33.6732
2862,33.6627
2863,33.6522
2864,33.6417
2865,33.6312
2866,33.6208
2867,33.6103
2868,33.5999
2869,33.5894
2870,33.579
2871,33.5685
2872,33.5581
2873,33.5477
2874,33.5373
2875,33.5269
2876,33.5165
2877,33.5061
2878,33.4958
2879,33.4854
2880,33.475
2881,33.4647
2882,33.4544
2883,33.444
2884,33.4337
2885,33.4234
2886,33.4131
2887,33.4028
2888,33.3925
2889,33.3822
2890,33.3719
2891,33.3617
2892,33.3514
2893,33.3411
2894,33.3309
2895,33.3207
2896,33.3104
2897,33.3002
2898,33.29
2899,33.2798
2900,33.2696
2901,33.2594
2902,33.2492
2903,33.239
2904,33.2289
2905,33.2187
2906,33.2086
2907,33.1984
2908,33.1883
2909,33.1782
2910,33.1681
2911,33.1579
2912,33.1478
2913,33.1377
2914,33.1277
2915,33.1176
2916,33.1075
2917,33.0974
2918,33.0874
2919,33.0773
2920,33.0673
2921,33.0572
2922,33.0472
2923,33.0372
2924,33.0272
2925,33.0172
2926,33.0072
2927,32.9972
2928,32.9872
2929,32.9772
2930,32.9673
2931,32.9573
2932,32.9474
2933,32.9374
2934,32.9275
2935,32.9176
2936,32.9076
2937,32.8977
2938,32.8878
2939,32.8779
2940,32.868
2941,32.8582
2942,32.8483
2943,32.8384
2944,32.8286
2945,32.8187
2946,32.8089
2947,32.799
2948,32.7892
2949,32.7794
2950,32.7695
2951,32.7597
2952,32.7499
2953,32.7401
2954,32.7303
2955,32.7206
2956,32.7108
2957,32.701
2958,32.6913
2959,32.6815
2960,32.6718
2961,32.662
2962,32.6523
2963,32.6426
2964,32.6329
2965,32.6232
2966,32.6135
2967,32.6038
2968,32.5941
2969,32.5844
2970,32.5748
2971,32.5651
2972,32.5554
2973,32.5458
2974,32.5361
2975,32.5265
2976,32.5169
2977,32.5073
2978,32.4977
2979,32.488
2980,32.4784
2981,32.4689
2982,32.4593
2983,32.4497
2984,32.4401
2985,32.4306
2986,32.421
2987,32.4115
2988,32.4019
2989,32.3924
2990,32.3828
2991,32.3733
2992,32.3638
2993,32.3543
2994,32.3448
2995,32.3353
2996,32.3258
2997,32.3164
2998,32.3069
2999,32.2974
3000,32.288
